0,0,0
9.231e-41,2.6967e-31,2.3077e-35
3.0276e-21,8.8444e-12,7.5689e-16
2.7248e-20,2.6533e-11,6.812e-15
7.5689e-20,4.4222e-11,1.8922e-14
3.3275e-19,9.2722e-11,8.3187e-14
7.7188e-19,1.4122e-10,1.9297e-13
1.7659e-18,2.136e-10,4.4147e-13
2.1432e-18,2.3532e-10,5.3579e-13
2.557e-18,2.5703e-10,6.3924e-13
2.7551e-18,2.668e-10,6.8877e-13
2.9606e-18,2.7658e-10,7.4014e-13
3.2827e-18,2.9123e-10,8.2067e-13
3.6214e-18,3.0589e-10,9.0535e-13
4.1607e-18,3.2788e-10,1.0402e-12
4.7374e-18,3.4986e-10,1.1844e-12
5.3515e-18,3.7185e-10,1.3379e-12
6.3429e-18,4.0483e-10,1.5857e-12
7.4184e-18,4.3781e-10,1.8546e-12
8.5781e-18,4.7079e-10,2.1445e-12
1.0476e-17,5.2026e-10,2.6189e-12
1.2562e-17,5.6973e-10,3.1406e-12
1.4839e-17,6.192e-10,3.7097e-12
1.8608e-17,6.934e-10,4.6521e-12
2.2804e-17,7.6761e-10,5.701e-12
5.0176e-17,1.1386e-09,1.2544e-11
8.8203e-17,1.5097e-09,2.2051e-11
1.1577e-16,1.7296e-09,2.8943e-11
1.4709e-16,1.9495e-09,3.6772e-11
2.7453e-16,2.6635e-09,6.8632e-11
4.4141e-16,3.3774e-09,1.1035e-10
4.9917e-16,3.5916e-09,1.2479e-10
5.6048e-16,3.8058e-09,1.4012e-10
6.5909e-16,4.1271e-09,1.6477e-10
7.657e-16,4.4484e-09,1.9142e-10
7.9924e-16,4.5448e-09,1.9981e-10
8.335e-16,4.6412e-09,2.0837e-10
8.4391e-16,4.6701e-09,2.1098e-10
8.544e-16,4.699e-09,2.136e-10
9.0778e-16,4.8436e-09,2.2694e-10
9.1448e-16,4.8615e-09,2.2862e-10
9.2122e-16,4.8794e-09,2.303e-10
9.5525e-16,4.9687e-09,2.3881e-10
9.8989e-16,5.058e-09,2.4747e-10
1.0252e-15,5.1473e-09,2.5629e-10
1.061e-15,5.2366e-09,2.6526e-10
1.2497e-15,5.6832e-09,3.1243e-10
1.9799e-15,7.1536e-09,4.9497e-10
3.1646e-15,9.0447e-09,7.9115e-10
4.6259e-15,1.0936e-08,1.1565e-09
6.3638e-15,1.2827e-08,1.5909e-09
1.2903e-14,1.8268e-08,3.2258e-09
2.173e-14,2.371e-08,5.4325e-09
3.2844e-14,2.9154e-08,8.211e-09
5.9165e-14,3.914e-08,1.4791e-08
9.3176e-14,4.9131e-08,2.3294e-08
1.3488e-13,5.9128e-08,3.3719e-08
1.4889e-13,6.2128e-08,3.7222e-08
1.6359e-13,6.5129e-08,4.0897e-08
1.6813e-13,6.6029e-08,4.2034e-08
1.7274e-13,6.6929e-08,4.3185e-08
1.7414e-13,6.7199e-08,4.3534e-08
1.7554e-13,6.7469e-08,4.3884e-08
1.7596e-13,6.755e-08,4.3989e-08
1.7638e-13,6.7631e-08,4.4095e-08
1.7701e-13,6.7753e-08,4.4253e-08
1.772e-13,6.7789e-08,4.4301e-08
1.7739e-13,6.7826e-08,4.4348e-08
1.7835e-13,6.8008e-08,4.4587e-08
1.793e-13,6.8191e-08,4.4826e-08
1.8026e-13,6.8373e-08,4.5065e-08
1.8509e-13,6.9285e-08,4.6273e-08
1.8553e-13,6.9367e-08,4.6382e-08
1.8597e-13,6.9449e-08,4.6492e-08
1.8817e-13,6.9859e-08,4.7042e-08
1.9038e-13,7.0269e-08,4.7595e-08
1.9353e-13,7.085e-08,4.8383e-08
1.9671e-13,7.1431e-08,4.9179e-08
2.0457e-13,7.2846e-08,5.1142e-08
2.1258e-13,7.4261e-08,5.3145e-08
2.2636e-13,7.6635e-08,5.659e-08
2.9665e-13,8.7758e-08,7.4163e-08
4.8326e-13,1.1208e-07,1.2082e-07
5.0228e-13,1.1427e-07,1.2557e-07
5.2166e-13,1.1646e-07,1.3042e-07
6.2409e-13,1.2742e-07,1.5602e-07
7.3569e-13,1.3839e-07,1.8392e-07
8.5647e-13,1.4936e-07,2.1412e-07
1.0393e-12,1.646e-07,2.5982e-07
1.2398e-12,1.7985e-07,3.0994e-07
2.1556e-12,2.3752e-07,5.389e-07
3.3232e-12,2.9537e-07,8.3079e-07
4.7424e-12,3.5339e-07,1.1856e-06
7.0186e-12,4.308e-07,1.7546e-06
9.7395e-12,5.0852e-07,2.4349e-06
1.2905e-11,5.8655e-07,3.2263e-06
1.7821e-11,6.9114e-07,4.4552e-06
2.3528e-11,7.9628e-07,5.8819e-06
3.2142e-11,9.3399e-07,8.0355e-06
4.2097e-11,1.0726e-06,1.0524e-05
5.795e-11,1.2645e-06,1.4487e-05
7.6331e-11,1.4582e-06,1.9083e-05
8.5761e-11,1.5491e-06,2.144e-05
8.8697e-11,1.5764e-06,2.2174e-05
9.1682e-11,1.6038e-06,2.2921e-05
1.0735e-10,1.7412e-06,2.6838e-05
1.0915e-10,1.7564e-06,2.7288e-05
1.1097e-10,1.7716e-06,2.7742e-05
1.2027e-10,1.8477e-06,3.0067e-05
1.2995e-10,1.9241e-06,3.2486e-05
1.4e-10,2.0007e-06,3.4999e-05
1.5577e-10,2.1161e-06,3.8943e-05
1.7239e-10,2.2322e-06,4.3098e-05
1.989e-10,2.4074e-06,4.9726e-05
2.2731e-10,2.5839e-06,5.6828e-05
3.6757e-10,3.3411e-06,9.1892e-05
5.4138e-10,4.122e-06,0.00013535
7.4876e-10,4.9267e-06,0.00018719
1.0447e-09,5.9324e-06,0.00026118
1.3899e-09,6.9729e-06,0.00034747
1.9194e-09,8.3958e-06,0.00047986
2.5343e-09,9.8789e-06,0.00063358
3.5263e-09,1.2031e-05,0.00088157
4.6819e-09,1.4298e-05,0.0011705
6.7821e-09,1.8015e-05,0.0016955
1.001e-08,2.3129e-05,0.0025024
1.6004e-08,3.1594e-05,0.0040011
2.791e-08,4.6466e-05,0.0069775
6.1606e-08,8.3084e-05,0.015402
2.0623e-07,0.0002167,0.051559
5.8948e-07,0.00053054,0.14737
1.0248e-06,0.00086586,0.2562
1.8755e-06,0.0014948,0.46887
2.9871e-06,0.0022894,0.74679
5.4513e-06,0.0039911,1.3628
8.6751e-06,0.0061448,2.1688
1.4557e-05,0.0099447,3.6392
2.2011e-05,0.014604,5.5027
3.1058e-05,0.020098,7.7645
4.1713e-05,0.026401,10.428
5.3987e-05,0.03349,13.497
6.7884e-05,0.041341,16.971
8.3404e-05,0.049932,20.851
0.00010054,0.05924,25.136
0.0001193,0.069245,29.824
0.00013965,0.079927,34.912
0.00016871,0.094907,42.178
0.00017796,0.099616,44.49
0.00018744,0.10442,46.861
