0,0,0
5.1967e-40,2.5502e-37,1.2992e-34
1.6862e-20,8.2749e-18,4.2156e-15
2.3479e-20,9.9275e-18,5.8698e-15
3.1189e-20,1.1906e-17,7.7971e-15
3.5014e-20,1.2903e-17,8.7536e-15
3.6205e-20,1.3215e-17,9.0513e-15
3.7416e-20,1.3532e-17,9.354e-15
3.9269e-20,1.402e-17,9.8174e-15
4.1168e-20,1.4522e-17,1.0292e-14
4.4099e-20,1.5299e-17,1.1025e-14
4.7132e-20,1.6106e-17,1.1783e-14
5.1869e-20,1.7373e-17,1.2967e-14
5.6833e-20,1.8707e-17,1.4208e-14
6.2025e-20,2.011e-17,1.5506e-14
7.0237e-20,2.234e-17,1.7559e-14
7.8959e-20,2.4723e-17,1.974e-14
8.8192e-20,2.7258e-17,2.2048e-14
1.03e-19,3.1346e-17,2.5749e-14
1.1895e-19,3.5777e-17,2.9738e-14
1.4504e-19,4.3065e-17,3.6259e-14
1.7371e-19,5.1125e-17,4.3426e-14
2.2155e-19,6.466e-17,5.5388e-14
2.7521e-19,7.993e-17,6.8804e-14
3.6661e-19,1.0609e-16,9.1652e-14
4.7108e-19,1.3615e-16,1.1777e-13
6.5015e-19,1.8793e-16,1.6254e-13
8.58e-19,2.483e-16,2.145e-13
9.3689e-19,2.7127e-16,2.3422e-13
1.0192e-18,2.9527e-16,2.5481e-13
1.483e-18,4.308e-16,3.7076e-13
2.0336e-18,5.922e-16,5.0839e-13
3.2751e-18,9.574e-16,8.1878e-13
4.7803e-18,1.4014e-15,1.1951e-12
6.5693e-18,1.93e-15,1.6423e-12
1.5903e-17,4.6957e-15,3.9759e-12
2.9298e-17,8.6731e-15,7.3245e-12
4.6753e-17,1.3862e-14,1.1688e-11
9.3448e-17,2.7757e-14,2.3362e-11
1.5615e-16,4.643e-14,3.9038e-11
2.9433e-16,8.7599e-14,7.3583e-11
4.7594e-16,1.4173e-13,1.1899e-10
5.7462e-16,1.7115e-13,1.4366e-10
6.826e-16,2.0334e-13,1.7065e-10
8.3637e-16,2.4919e-13,2.0909e-10
1.0058e-15,2.9969e-13,2.5144e-10
1.2891e-15,3.8419e-13,3.2227e-10
1.3163e-15,3.923e-13,3.2908e-10
1.3438e-15,4.0051e-13,3.3596e-10
1.3856e-15,4.1297e-13,3.464e-10
1.3983e-15,4.1675e-13,3.4957e-10
1.411e-15,4.2054e-13,3.5275e-10
1.4302e-15,4.2626e-13,3.5755e-10
