9.8458,0.0016994,4.5108e-10,5.8318e-13,0
9.8457,0.0016994,4.511e-10,5.8526e-13,0
9.8457,0.0016994,4.5112e-10,5.8735e-13,0
9.8457,0.0016994,4.5115e-10,5.9049e-13,0
9.8457,0.0016994,4.5116e-10,5.9144e-13,0
9.8457,0.0016995,4.5117e-10,5.9238e-13,0
9.8457,0.0016995,4.5117e-10,5.9267e-13,0
9.8457,0.0016995,4.5117e-10,5.9295e-13,0
9.8457,0.0016995,4.5118e-10,5.9337e-13,0
9.8457,0.0016995,4.5118e-10,5.935e-13,0
9.8457,0.0016995,4.5118e-10,5.9363e-13,0
9.8457,0.0016995,4.5118e-10,5.9369e-13,0
9.8457,0.0016995,4.5118e-10,5.9374e-13,0
9.8457,0.0016995,4.5118e-10,5.9383e-13,0
9.8457,0.0016995,4.5118e-10,5.9386e-13,0
9.8457,0.0016995,4.5118e-10,5.9388e-13,0
9.8457,0.0016995,4.5118e-10,5.9392e-13,0
9.8457,0.0016995,4.5118e-10,5.9396e-13,0
9.8457,0.0016995,4.5118e-10,5.94e-13,0
9.8457,0.0016995,4.5118e-10,5.9404e-13,0
9.8457,0.0016995,4.5118e-10,5.9404e-13,0
9.8457,0.0016995,4.5118e-10,5.9404e-13,0
9.8457,0.0016995,4.5118e-10,5.9405e-13,0
9.8457,0.0016995,4.5118e-10,5.9406e-13,0
9.8457,0.0016995,4.5118e-10,5.9408e-13,0
9.8457,0.0016995,4.5118e-10,5.9421e-13,0
9.8457,0.0016995,4.5118e-10,5.9434e-13,0
9.8457,0.0016995,4.5119e-10,5.95e-13,0
9.8457,0.0016995,4.5122e-10,5.9828e-13,0
9.8457,0.0016996,4.5126e-10,6.0322e-13,0
9.8457,0.0016996,4.5131e-10,6.0818e-13,0
9.8457,0.0016997,4.5137e-10,6.1566e-13,0
9.8457,0.0016998,4.5144e-10,6.2318e-13,0
9.8456,0.0016998,4.515e-10,6.3075e-13,0
9.8456,0.0016999,4.5158e-10,6.4023e-13,0
9.8456,0.0017,4.5165e-10,6.4978e-13,0
9.8456,0.0017002,4.5176e-10,6.6424e-13,0
9.8455,0.0017003,4.5187e-10,6.7885e-13,0
9.8455,0.0017005,4.5198e-10,6.949e-13,0
9.8455,0.0017006,4.5209e-10,7.1113e-13,0
9.8453,0.0017013,4.525e-10,7.7828e-13,0
9.8452,0.0017019,4.5289e-10,8.4846e-13,0
9.845,0.0017031,4.5353e-10,9.8423e-13,0
9.8449,0.0017035,4.5379e-10,1.0451e-12,0
9.8448,0.001704,4.5404e-10,1.1077e-12,0
9.8442,0.0017065,4.5511e-10,1.4483e-12,0
9.8437,0.0017089,4.5589e-10,1.8344e-12,0
9.8432,0.0017113,4.5643e-10,2.2661e-12,0
9.8427,0.0017138,4.5674e-10,2.7435e-12,0
9.8419,0.0017174,4.5684e-10,3.5449e-12,0
9.8411,0.001721,4.5653e-10,4.4489e-12,0
9.8402,0.0017252,4.5573e-10,5.6329e-12,0
9.8393,0.0017294,4.545e-10,6.9565e-12,0
9.8382,0.0017346,4.5246e-10,8.8009e-12,0
9.8371,0.0017398,4.499e-10,1.0862e-11,0
9.8324,0.0017611,4.3514e-10,2.1667e-11,0
9.8278,0.001782,4.1477e-10,3.6166e-11,0
9.8232,0.0018026,3.9003e-10,5.4358e-11,0
9.8186,0.0018228,3.6124e-10,7.6245e-11,0
9.8091,0.001864,2.8761e-10,1.3346e-10,0
9.8063,0.0018761,2.607e-10,1.5373e-10,0
9.8035,0.0018882,2.3073e-10,1.7543e-10,0
9.7995,0.0019049,1.8142e-10,2.0829e-10,0
9.7984,0.0019098,1.642e-10,2.187e-10,0
9.7972,0.0019148,1.4559e-10,2.2936e-10,0
9.7967,0.001917,1.3665e-10,2.3425e-10,0
9.7961,0.0019192,1.2731e-10,2.3918e-10,0
9.7959,0.0019202,1.2301e-10,2.4139e-10,0
9.7956,0.0019212,1.1861e-10,2.4362e-10,0
9.7953,0.0019227,1.1185e-10,2.4697e-10,0
9.7949,0.0019241,1.0486e-10,2.5035e-10,0
9.7948,0.0019248,1.019e-10,2.5175e-10,0
9.7946,0.0019254,9.8905e-11,2.5316e-10,0
9.7939,0.0019284,8.3263e-11,2.6025e-10,0
9.7937,0.0019293,7.8348e-11,2.6239e-10,0
9.7935,0.0019302,7.3327e-11,2.6455e-10,0
9.7934,0.0019306,7.1032e-11,2.6552e-10,0
9.7933,0.0019311,6.8715e-11,2.6649e-10,0
9.7928,0.0019331,5.6805e-11,2.7139e-10,0
9.7926,0.0019341,5.1086e-11,2.7368e-10,0
9.7923,0.001935,4.5257e-11,2.7598e-10,0
9.792,0.0019364,3.6641e-11,2.7933e-10,0
9.7917,0.0019377,2.7833e-11,2.8269e-10,0
9.7905,0.0019425,-3.7886e-12,2.9458e-10,0
9.7894,0.0019473,-3.5106e-11,3.0672e-10,0
9.7873,0.0019558,-8.5618e-11,3.2935e-10,0
9.7841,0.0019686,-1.4515e-10,3.6479e-10,0
9.781,0.0019813,-1.9128e-10,4.0205e-10,0
9.7779,0.0019938,-2.2941e-10,4.4112e-10,0
9.7748,0.0020063,-2.6273e-10,4.82e-10,0
9.7702,0.0020247,-3.0594e-10,5.4672e-10,0
9.7655,0.0020429,-3.4344e-10,6.1552e-10,0
9.7586,0.0020699,-3.928e-10,7.2635e-10,0
9.7518,0.0020963,-4.3565e-10,8.4636e-10,0
9.7415,0.0021351,-4.9157e-10,1.0436e-09,0
9.7314,0.0021728,-5.3978e-10,1.2614e-09,0
9.6916,0.002315,-6.8532e-10,2.3392e-09,0
9.653,0.0024449,-7.8411e-10,3.7471e-09,0
9.6156,0.0025645,-8.5372e-10,5.4853e-09,0
9.5658,0.0027159,-9.179e-10,8.4383e-09,0
9.5179,0.0028536,-9.5555e-10,1.2025e-08,0
9.4614,0.0030082,-9.7677e-10,1.7344e-08,0
9.4077,0.003148,-9.7791e-10,2.3634e-08,0
9.3458,0.0033019,-9.6078e-10,3.2611e-08,0
9.2875,0.0034405,-9.295e-10,4.303e-08,0
9.2172,0.0036005,-8.7565e-10,5.8614e-08,0
9.1521,0.0037426,-8.1148e-10,7.6603e-08,0
9.0687,0.003917,-7.1016e-10,1.0588e-07,0
8.9937,0.0040676,-5.9723e-10,1.3988e-07,0
8.8901,0.0042669,-3.8487e-10,2.0322e-07,0
8.8623,0.0043189,-3.0133e-10,2.2452e-07,0
8.8358,0.0043677,-1.9474e-10,2.4689e-07,0
8.721,0.0045737,4.0471e-10,3.7462e-07,0
8.6919,0.0046244,4.7315e-10,4.1812e-07,0
8.6649,0.0046709,5.2877e-10,4.64e-07,0
8.5715,0.0048284,6.8774e-10,6.796e-07,0
8.5033,0.0049405,7.8318e-10,9.3621e-07,0
8.4534,0.0050207,8.4738e-10,1.2338e-06,0
8.4036,0.0050997,9.0639e-10,1.7401e-06,0
8.3723,0.0051486,9.4194e-10,2.3331e-06,0
8.3481,0.0051861,9.6837e-10,3.2364e-06,0
8.335,0.0052062,9.8226e-10,4.2871e-06,0
8.3263,0.0052198,9.9157e-10,5.9521e-06,0
8.3226,0.0052254,9.9506e-10,7.8894e-06,0
8.3205,0.0052286,9.9757e-10,1.1412e-05,0
8.32,0.0052294,9.9752e-10,1.6827e-05,0
8.3199,0.0052295,9.966e-10,2.685e-05,0
8.3199,0.0052295,9.9702e-10,4.6636e-05,0
8.3199,0.0052295,9.9803e-10,0.000102,0
8.3199,0.0052295,9.9703e-10,0.00034008,0
8.3199,0.0052295,9.871e-10,0.00096196,0
8.3199,0.0052295,9.6776e-10,0.0016575,0
8.3199,0.0052295,9.0672e-10,0.0029491,0
8.3199,0.0052295,7.8023e-10,0.0046028,0
8.3199,0.0052295,3.2819e-10,0.0081272,0
8.3199,0.0052295,-6.0683e-10,0.012615,0
8.3199,0.0052295,-3.2787e-09,0.020636,0
8.3199,0.0052295,-8.3302e-09,0.030521,0
8.3199,0.0052295,-1.6803e-08,0.042218,0
8.3199,0.0052295,-2.9879e-08,0.055675,0
8.3199,0.0052295,-4.8853e-08,0.070844,0
8.3199,0.0052296,-7.5123e-08,0.087676,0
8.3198,0.0052296,-1.1016e-07,0.10612,0
8.3198,0.0052296,-1.5549e-07,0.12614,0
8.3198,0.0052297,-2.1269e-07,0.14769,0
8.3197,0.0052297,-2.8335e-07,0.17072,0
8.3197,0.0052298,-3.6908e-07,0.1952,0
8.3196,0.0052299,-4.7147e-07,0.22108,0
8.3196,0.00523,-5.921e-07,0.24832,0
8.3195,0.0052302,-7.3251e-07,0.27688,0
8.3194,0.0052302,-7.7871e-07,0.28571,0
8.3194,0.0052303,-8.2688e-07,0.29465,0
8.3194,0.0052303,-8.492e-07,0.29871,0
8.3194,0.0052303,-8.7192e-07,0.30279,0
8.3194,0.0052303,-8.9506e-07,0.3069,0
8.3194,0.0052303,-9.0209e-07,0.30813,0
8.3194,0.0052303,-9.0915e-07,0.30937,0
8.3194,0.0052303,-9.1981e-07,0.31123,0
8.3193,0.0052304,-9.3055e-07,0.3131,0
8.3193,0.0052304,-9.4476e-07,0.31555,0
8.3193,0.0052304,-9.4906e-07,0.31629,0
8.3193,0.0052304,-9.5336e-07,0.31702,0
8.3193,0.0052304,-9.5984e-07,0.31813,0
8.3193,0.0052304,-9.6636e-07,0.31924,0
8.3193,0.0052304,-9.8049e-07,0.32164,0
8.3193,0.0052304,-9.8476e-07,0.32236,0
8.3193,0.0052304,-9.8904e-07,0.32308,0
8.3193,0.0052304,-9.9455e-07,0.32401,0
8.3193,0.0052304,-1.0001e-06,0.32494,0
8.3193,0.0052304,-1.0026e-06,0.32535,0
8.3193,0.0052304,-1.0051e-06,0.32577,0
8.3193,0.0052304,-1.0088e-06,0.3264,0
8.3193,0.0052304,-1.0126e-06,0.32703,0
8.3193,0.0052304,-1.0164e-06,0.32765,0
8.3193,0.0052304,-1.0202e-06,0.32828,0
8.3193,0.0052304,-1.024e-06,0.32891,0
8.3193,0.0052304,-1.0278e-06,0.32954,0
8.3193,0.0052304,-1.0316e-06,0.33017,0
8.3193,0.0052304,-1.0327e-06,0.33036,0
8.3193,0.0052304,-1.0339e-06,0.33055,0
8.3193,0.0052304,-1.0356e-06,0.33084,0
8.3193,0.0052305,-1.0373e-06,0.33112,0
8.3193,0.0052305,-1.0391e-06,0.3314,0
8.3193,0.0052305,-1.0408e-06,0.33169,0
8.3193,0.0052305,-1.0413e-06,0.33177,0
8.3193,0.0052305,-1.0418e-06,0.33186,0
8.3193,0.0052305,-1.0426e-06,0.33199,0
8.3193,0.0052305,-1.0434e-06,0.33211,0
8.3193,0.0052305,-1.0442e-06,0.33224,0
8.3193,0.0052305,-1.0444e-06,0.33228,0
8.3193,0.0052305,-1.0446e-06,0.33232,0
8.3193,0.0052305,-1.045e-06,0.33238,0
8.3193,0.0052305,-1.0453e-06,0.33243,0
8.3193,0.0052305,-1.0459e-06,0.33252,0
8.3193,0.0052305,-1.0464e-06,0.33261,0
8.3193,0.0052305,-1.0469e-06,0.33269,0
8.3193,0.0052305,-1.0474e-06,0.33278,0
8.3193,0.0052305,-1.048e-06,0.33287,0
8.3193,0.0052305,-1.0485e-06,0.33295,0
8.3193,0.0052305,-1.0493e-06,0.33308,0
8.3193,0.0052305,-1.0501e-06,0.33321,0
8.3193,0.0052305,-1.054e-06,0.33386,0
8.3193,0.0052305,-1.0558e-06,0.33415,0
8.3193,0.0052305,-1.0576e-06,0.33445,0
8.3193,0.0052305,-1.0666e-06,0.33591,0
8.3192,0.0052305,-1.1123e-06,0.34327,0
8.3192,0.0052306,-1.1833e-06,0.35442,0
8.3191,0.0052307,-1.2573e-06,0.36572,0
8.3191,0.0052307,-1.2916e-06,0.37085,0
8.3191,0.0052307,-1.302e-06,0.3724,0
8.3191,0.0052307,-1.3124e-06,0.37394,0
8.3191,0.0052308,-1.3656e-06,0.38172,0
8.3191,0.0052308,-1.39e-06,0.38524,0
8.3191,0.0052308,-1.4146e-06,0.38878,0
8.319,0.0052309,-1.5423e-06,0.40664,0
8.3186,0.0052314,-2.1074e-06,0.47868,0
8.3182,0.0052321,-2.7922e-06,0.55523,0
8.3176,0.005233,-3.7923e-06,0.65368,0
8.3175,0.0052331,-3.9329e-06,0.66662,0
8.3175,0.0052331,-3.9333e-06,0.66662,0
8.3174,0.0052333,-4.1099e-06,0.68257,0
8.3172,0.0052336,-4.4758e-06,0.71474,0
8.317,0.005234,-4.8606e-06,0.74745,0
8.3166,0.0052346,-5.5564e-06,0.80408,0
8.3153,0.0052365,-7.6145e-06,0.95751,0
8.3138,0.0052388,-1.0032e-05,1.1199,0
8.3115,0.0052424,-1.3789e-05,1.3499,0
8.3088,0.0052465,-1.8057e-05,1.5929,0
8.3049,0.0052524,-2.3928e-05,1.9129,0
8.3022,0.0052566,-2.7836e-05,2.1299,0
8.2993,0.005261,-3.1372e-05,2.3527,0
8.2969,0.0052646,-3.412e-05,2.5344,0
8.2945,0.0052682,-3.6816e-05,2.7193,0
8.2888,0.005277,-4.2965e-05,3.1786,0
8.2845,0.0052835,-4.6739e-05,3.5511,0
8.2805,0.0052895,-4.9821e-05,3.9312,0
8.2761,0.0052962,-5.2637e-05,4.4619,0
8.2738,0.0052997,-5.4002e-05,4.8459,0
8.272,0.0053025,-5.4834e-05,5.3746,0
8.2719,0.0053025,-5.5001e-05,5.9105,0
8.2738,0.0052997,-5.4517e-05,6.4526,0
8.2771,0.0052947,-5.3163e-05,6.9428,0
8.2819,0.0052874,-5.0684e-05,7.4369,0
8.2911,0.0052735,-4.4171e-05,8.1362,0
8.2989,0.0052615,-3.624e-05,8.6361,0
8.305,0.0052523,-2.9215e-05,8.9878,0
8.305,0.0052523,-2.9395e-05,8.9878,0
8.3055,0.0052515,-2.8756e-05,9.0178,0
8.3066,0.0052498,-2.7363e-05,9.0778,0
8.3077,0.0052482,-2.5877e-05,9.1378,0
8.3095,0.0052455,-2.3276e-05,9.2357,0
8.3123,0.0052411,-1.8932e-05,9.3919,0
8.3152,0.0052367,-1.4357e-05,9.5484,0
8.3181,0.0052322,-9.5596e-06,9.7051,0
8.319,0.0052309,-8.0792e-06,9.7521,0
8.3199,0.0052295,-6.5806e-06,9.7992,0
8.3212,0.0052275,-4.2994e-06,9.8698,0
8.3216,0.0052269,-3.6075e-06,9.891,0
8.322,0.0052263,-2.9122e-06,9.9122,0
8.3226,0.0052254,-1.863e-06,9.944,0
8.3228,0.0052251,-1.5468e-06,9.9536,0
8.3229,0.0052248,-1.2299e-06,9.9631,0
8.3232,0.0052244,-7.534e-07,9.9774,0
8.3233,0.0052243,-6.1015e-07,9.9817,0
8.3234,0.0052242,-4.6678e-07,9.986,0
8.3235,0.005224,-2.5147e-07,9.9925,0
8.3235,0.0052239,-1.8682e-07,9.9944,0
8.3235,0.0052239,-1.2215e-07,9.9963,0
8.3236,0.0052238,-5.7445e-08,9.9983,0
8.3236,0.0052238,-3.8029e-08,9.9988,0
8.3236,0.0052238,-1.8614e-08,9.9994,0
8.3236,0.0052238,-9.8779e-09,9.9997,0
8.3236,0.0052238,-1.1422e-09,9.9999,0
8.3236,0.0052238,7.5935e-09,10,0
8.3236,0.0052237,5.1297e-08,10.002,0
8.3237,0.0052237,9.5011e-08,10.003,0
8.3237,0.0052237,1.3874e-07,10.004,0
8.3238,0.0052235,3.5756e-07,10.011,0
8.3243,0.0052227,1.2375e-06,10.037,0
8.3256,0.0052208,3.5645e-06,10.105,0
8.3293,0.0052151,1.052e-05,10.305,0
8.333,0.0052094,1.7754e-05,10.505,0
8.334,0.0052078,1.9807e-05,10.56,0
8.334,0.0052078,1.9807e-05,10.56,0
8.334,0.0052078,1.9807e-05,10.56,0
8.334,0.0052078,1.9807e-05,10.56,0
8.3349,0.0052065,2.1609e-05,10.608,0
8.3367,0.0052037,2.526e-05,10.705,0
8.3401,0.0051985,3.2432e-05,10.889,0
8.3439,0.0051926,3.9936e-05,11.095,0
8.3468,0.005188,4.4423e-05,11.257,0
8.3468,0.005188,4.4208e-05,11.257,0
8.3483,0.0051857,4.6418e-05,11.339,0
8.3513,0.0051811,5.0923e-05,11.503,0
8.3555,0.0051746,5.7387e-05,11.732,0
8.3635,0.0051622,7.0051e-05,12.172,0
8.3696,0.0051528,7.9659e-05,12.507,0
8.3756,0.0051433,8.8122e-05,12.842,0
8.3835,0.0051311,9.7335e-05,13.279,0
8.3948,0.0051134,0.0001107,13.913,0
8.4021,0.005102,0.00011973,14.32,0
8.4093,0.0050906,0.00012912,14.729,0
8.4193,0.0050749,0.0001423,15.297,0
8.4292,0.0050592,0.00015593,15.866,0
8.4391,0.0050434,0.00016866,16.437,0
8.4544,0.0050191,0.00018681,17.324,0
8.4715,0.0049917,0.00020843,18.327,0
8.4884,0.0049645,0.00023129,19.334,0
8.4995,0.0049465,0.00024707,20,0
8.4995,0.0049465,0.00024707,20,0
8.5009,0.0049443,0.00024906,20.083,0
8.5036,0.0049398,0.00025307,20.248,0
8.5088,0.0049314,0.00026079,20.562,0
8.5191,0.0049147,0.00027646,21.187,0
8.5419,0.0048773,0.00031338,22.593,0
8.5645,0.0048401,0.00035276,24.004,0
8.5867,0.0048031,0.00039081,25.421,0
8.6087,0.0047664,0.00042815,26.842,0
8.6152,0.0047554,0.00043967,27.27,0
8.6217,0.0047444,0.00045134,27.697,0
8.6288,0.0047324,0.00046432,28.167,0
8.6358,0.0047205,0.0004772,28.637,0
8.6539,0.0046897,0.00051088,29.851,0
8.6605,0.0046784,0.00052355,30.298,0
8.667,0.0046672,0.00053636,30.746,0
8.6911,0.0046256,0.00058533,32.414,0
8.7148,0.0045844,0.00063635,34.086,0
8.738,0.0045437,0.00068941,35.762,0
8.7608,0.0045033,0.0007445,37.441,0
8.7831,0.0044634,0.00080161,39.122,0
8.805,0.0044239,0.00086074,40.805,0
8.8265,0.0043848,0.00092186,42.489,0
8.8475,0.0043463,0.00098495,44.174,0
8.8635,0.0043167,0.0010352,45.481,0
8.8635,0.0043167,0.0010352,45.481,0
8.8636,0.0043164,0.0010357,45.493,0
8.8636,0.0043164,0.0010357,45.493,0
8.8637,0.0043162,0.0010362,45.506,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.511,0
8.8638,0.004316,0.0010364,45.512,0
8.8639,0.0043159,0.0010367,45.518,0
8.8642,0.0043153,0.0010377,45.546,0
8.8659,0.0043121,0.0010432,45.685,0
8.8743,0.0042965,0.0010706,46.382,0
8.8943,0.0042591,0.0011382,48.068,0
8.9138,0.0042221,0.0012077,49.752,0
8.9329,0.0041857,0.001279,51.435,0
8.9516,0.0041498,0.0013523,53.116,0
8.9698,0.0041145,0.0014274,54.796,0
8.9876,0.0040796,0.0015042,56.472,0
9.005,0.0040453,0.0015829,58.145,0
9.022,0.0040115,0.0016632,59.815,0
9.0386,0.0039783,0.0017453,61.481,0
9.0547,0.0039456,0.001829,63.142,0
9.0705,0.0039134,0.0019144,64.798,0
9.0858,0.0038818,0.0020013,66.449,0
9.1008,0.0038508,0.0020898,68.094,0
9.1154,0.0038203,0.0021798,69.733,0
9.1297,0.0037903,0.0022712,71.366,0
9.1435,0.0037608,0.0023641,72.991,0
9.157,0.0037319,0.0024583,74.61,0
9.1702,0.0037036,0.0025538,76.22,0
9.183,0.0036757,0.0026507,77.823,0
9.1955,0.0036484,0.0027487,79.417,0
9.2076,0.0036216,0.0028479,81.002,0
9.2195,0.0035954,0.0029482,82.578,0
9.231,0.0035696,0.0030496,84.144,0
9.2422,0.0035444,0.0031521,85.701,0
9.2531,0.0035197,0.0032554,87.247,0
9.2637,0.0034955,0.0033597,88.784,0
9.274,0.0034717,0.0034649,90.309,0
9.284,0.0034485,0.0035708,91.823,0
9.2938,0.0034257,0.0036775,93.326,0
9.3032,0.0034035,0.0037849,94.817,0
9.3125,0.0033817,0.0038929,96.296,0
9.3214,0.0033603,0.0040015,97.762,0
9.3302,0.0033395,0.0041105,99.217,0
9.3386,0.0033191,0.0042201,100.66,0
9.3469,0.0032991,0.00433,102.09,0
9.3549,0.0032796,0.0044403,103.5,0
9.3627,0.0032605,0.0045509,104.9,0
9.3702,0.0032418,0.0046617,106.29,0
9.3776,0.0032236,0.0047727,107.66,0
9.3848,0.0032058,0.0048838,109.02,0
9.3917,0.0031884,0.0049949,110.37,0
9.3984,0.0031713,0.005106,111.7,0
9.405,0.0031547,0.0052171,113.02,0
9.4114,0.0031385,0.0053281,114.32,0
9.4176,0.0031227,0.0054389,115.6,0
9.4236,0.0031072,0.0055495,116.87,0
9.4294,0.0030921,0.0056598,118.13,0
9.4351,0.0030774,0.0057697,119.36,0
9.4406,0.003063,0.0058793,120.59,0
9.4459,0.003049,0.0059884,121.79,0
9.4511,0.0030353,0.006097,122.98,0
9.4562,0.0030219,0.0062051,124.16,0
9.4611,0.0030089,0.0063126,125.32,0
9.4658,0.0029962,0.0064194,126.46,0
9.4704,0.0029839,0.0065256,127.58,0
9.4749,0.0029718,0.0066309,128.69,0
9.4792,0.0029601,0.0067355,129.78,0
9.4834,0.0029487,0.0068393,130.85,0
9.4875,0.0029375,0.0069421,131.91,0
9.4915,0.0029267,0.007044,132.95,0
9.4953,0.0029161,0.007145,133.97,0
9.4991,0.0029059,0.0072449,134.97,0
9.5027,0.0028959,0.0073437,135.96,0
9.5062,0.0028861,0.0074415,136.93,0
9.5096,0.0028767,0.0075381,137.88,0
9.5129,0.0028675,0.0076335,138.82,0
9.5161,0.0028586,0.0077277,139.73,0
9.5192,0.0028499,0.0078206,140.63,0
9.5222,0.0028415,0.0079122,141.52,0
9.5251,0.0028333,0.0080025,142.38,0
9.5279,0.0028253,0.0080914,143.22,0
9.5306,0.0028176,0.0081789,144.05,0
9.5332,0.0028101,0.008265,144.86,0
9.5358,0.0028029,0.0083497,145.66,0
9.5382,0.0027958,0.0084328,146.43,0
9.5406,0.002789,0.0085144,147.19,0
9.5429,0.0027824,0.0085945,147.93,0
9.5451,0.002776,0.0086731,148.65,0
9.5472,0.0027699,0.00875,149.35,0
9.5493,0.0027639,0.0088253,150.04,0
9.5513,0.0027581,0.008899,150.71,0
9.5532,0.0027525,0.008971,151.36,0
9.555,0.0027472,0.0090414,151.99,0
9.5568,0.002742,0.00911,152.61,0
9.5585,0.002737,0.009177,153.2,0
9.5602,0.0027321,0.0092422,153.78,0
9.5618,0.0027275,0.0093057,154.35,0
9.5633,0.002723,0.0093674,154.89,0
9.5647,0.0027187,0.0094274,155.42,0
9.5661,0.0027146,0.0094856,155.93,0
9.5675,0.0027107,0.009542,156.43,0
9.5687,0.0027069,0.0095966,156.9,0
9.5699,0.0027033,0.0096495,157.36,0
9.5711,0.0026998,0.0097005,157.81,0
9.5722,0.0026965,0.0097497,158.23,0
9.5733,0.0026934,0.0097971,158.64,0
9.5743,0.0026904,0.0098427,159.03,0
9.5752,0.0026876,0.0098865,159.41,0
9.5761,0.0026849,0.0099284,159.77,0
9.577,0.0026824,0.0099686,160.11,0
9.5778,0.00268,0.010007,160.44,0
9.5785,0.0026778,0.010043,160.75,0
9.5792,0.0026756,0.010078,161.05,0
9.5799,0.0026737,0.010111,161.33,0
9.5805,0.0026719,0.010142,161.59,0
9.581,0.0026702,0.010171,161.84,0
9.5816,0.0026686,0.010199,162.07,0
9.582,0.0026672,0.010225,162.29,0
9.5825,0.0026659,0.010249,162.5,0
9.5829,0.0026647,0.010271,162.68,0
9.5832,0.0026636,0.010291,162.86,0
9.5835,0.0026627,0.01031,163.01,0
9.5838,0.0026619,0.010327,163.16,0
9.584,0.0026612,0.010342,163.28,0
9.5842,0.0026607,0.010356,163.4,0
9.5843,0.0026602,0.010368,163.5,0
9.5844,0.0026599,0.010378,163.59,0
9.5845,0.0026597,0.010387,163.66,0
